EXP_ID	FILES_KEY	CLASS	NUCL.dna.AREA	NUCL.dna.INT_MEAN	NUCL.dna.INT_STDEV	NUCL.dna.INT_MEDIAN	NUCL.dna.FERET	NUCL.dna.INT_DENSITY	NUCL.dna.RND	NUCL.dna.ASPECTRATIO	NUCL.dna.X	NUCL.dna.Y	VORO.dna.AREA	VORO.dna.INT_MEAN	VORO.dna.INT_STDEV	VORO.dna.INT_MEDIAN	VORO.dna.FERET	VORO.dna.INT_DENSITY	VORO.dna.RND	VORO.dna.ASPECTRATIO	VORO.dna.X	VORO.dna.Y	CYTO.dna.INT_MEAN	CYTO.dna.FERET	CYTO.dna.AREA	NUCL.protein3.AREA	NUCL.protein3.INT_MEAN	NUCL.protein3.INT_STDEV	NUCL.protein3.INT_MEDIAN	NUCL.protein3.FERET	NUCL.protein3.INT_DENSITY	NUCL.protein3.RND	NUCL.protein3.ASPECTRATIO	NUCL.protein3.X	NUCL.protein3.Y	VORO.protein3.AREA	VORO.protein3.INT_MEAN	VORONOI.protein3.INT_STDEV	VORONOI.protein3.INT_MEDIAN	VORONOI.protein3.FERET	VORONOI.protein3.INT_DEN	VORONOI.protein3.ROUND	VORONOI.protein3.AR	VORONOI.protein3.CENTRE_X	VORONOI.protein3.CENTRE_Y	CYTO.protein3.INT_MEDIAN_VOROONLY	CYTO.protein3.FERET	CYTO.protein3.AREA
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1516	1759.8364	241.6584	1761	52.4976	2667912	0.7809	1.2806	631.9545	943.7328	4528	849.5532	739.1955	318	100.6876	3846777	0.8103	1.2341	632.2067	947.8989	210	100.6876	3020	1516	146.5422	41.5038	144	52.4976	222158	0.7809	1.2806	631.9545	943.7328	4528	165.9293	54.4036	161	100.6876	751328	0.8103	1.2341	632.2067	947.8989	172	100.6876	3020
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1064	2226.5996	317.3509	2236	41	2369102	0.8399	1.1906	486.0423	1063.9878	6463	602.3529	802.7709	178	110.982	3893007	0.783	1.2771	477.522	1052.9815	749	110.982	737	1064	130.9577	35.7779	129	41	139339	0.8399	1.1906	486.0423	1063.9878	6463	130.4701	43.3528	128	110.982	843228	0.783	1.2771	477.522	1052.9815	126	110.982	5404
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1186	2016.097	327.0911	1996	42.4264	2391091	0.8831	1.1324	572.0093	1007.3002	4474	805.6833	833.6649	226	100.6578	3604627	0.6542	1.5287	568.0038	1008.8979	196	100.6578	3297	1186	154.2479	42.3698	151	42.4264	182938	0.8831	1.1324	572.0093	1007.3002	4474	179.4607	61.4657	171	100.6578	802907	0.6542	1.5287	568.0038	1008.8979	180	100.6578	3297
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1276	1980.9922	317.7027	1988	47.1699	2527746	0.7511	1.3313	537.0556	964.0854	4898	774.9326	820.2526	210	102.6255	3795620	0.6659	1.5017	535.0347	965.9598	186	102.6255	3630	1276	182.6881	44.7289	181	47.1699	233110	0.7511	1.3313	537.0556	964.0854	4898	164.7656	44.8211	163	102.6255	807022	0.6659	1.5017	535.0347	965.9598	155	102.6255	3630
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1302	2054.374	309.5792	2068	46.1411	2674795	0.8107	1.2335	510.9923	906.937	4841	813.434	860.5249	214	99.3227	3937834	0.8004	1.2493	508.141	902.841	187	99.3227	3541	1302	243.4892	56.0496	242	46.1411	317023	0.8107	1.2335	510.9923	906.937	4841	180.9438	64.0847	172	99.3227	875949	0.8004	1.2493	508.141	902.841	152	99.3227	3541
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1031	2902.4316	518.6446	2859	41.8808	2992407	0.7713	1.2964	499.824	780.0044	2776	1418.1084	1297.939	621	72.1734	3936669	0.8013	1.248	498.1697	777.0335	227	72.1734	1750	1031	230.1416	67.7578	224	41.8808	237276	0.7713	1.2964	499.824	780.0044	2776	180.3166	68.4688	172	72.1734	500559	0.8013	1.248	498.1697	777.0335	150	72.1734	1750
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1046	2935.9933	486.9979	2920	43.2666	3071049	0.7231	1.383	553.6558	748.1769	4585	944.1989	1192.3488	205	96.3172	4329152	0.6946	1.4397	555.2926	750.0549	464	96.3172	633	1046	251.7505	77.1507	251	43.2666	263331	0.7231	1.383	553.6558	748.1769	4585	140.6264	83.5978	120	96.3172	644772	0.6946	1.4397	555.2926	750.0549	102	96.3172	3494
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1176	2837.523	453.5585	2830	47.1699	3336927	0.742	1.3478	577.4609	667.125	3515	1255.47	1254.4147	307	80.2122	4412977	0.8965	1.1155	570.5407	671.1481	222	80.2122	2346	1176	148.358	57.4153	143	47.1699	174469	0.742	1.3478	577.4609	667.125	3515	152.0634	54.0761	148	80.2122	534503	0.8965	1.1155	570.5407	671.1481	148	80.2122	2338
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1359	2551.2936	442.6783	2501	45.5412	3467208	0.8552	1.1693	599.1689	620.6067	4501	1052.1771	1109.8902	258	96.8762	4735849	0.7691	1.3002	599.005	611.0554	214	96.8762	3146	1359	175.4592	64.4416	168	45.5412	238449	0.8552	1.1693	599.1689	620.6067	4501	162.86	59.9969	156	96.8762	733033	0.7691	1.3002	599.005	611.0554	149	96.8762	3146
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1803	3258.2601	576.1153	3292	55.3624	5874643	0.7667	1.3043	660.5422	617.6719	6932	1107.8738	1386.5269	221	131.103	7679781	0.6873	1.455	662.9083	610.216	198	131.103	5132	1803	221.6495	76.7588	213	55.3624	399634	0.7667	1.3043	660.5422	617.6719	6932	160.547	73.3509	152	131.103	1112912	0.6873	1.455	662.9083	610.216	135	131.103	5114
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1133	3016.6981	539.6942	3057	44.0114	3417919	0.7528	1.3284	749.7718	592.7154	3935	1169.3029	1327.967	245	88.5099	4601207	0.7608	1.3144	739.7709	598.7234	194	88.5099	2809	1133	220.677	80.1171	210	44.0114	250027	0.7528	1.3284	749.7718	592.7154	3935	139.8186	81.8403	126	88.5099	550186	0.7608	1.3144	739.7709	598.7234	104	88.5099	2691
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1604	2225.2681	474.9247	2256	57.9396	3569330	0.6236	1.6035	795.6247	593.1272	5703	868.9627	970.3261	217	98.0051	4955694	0.8758	1.1418	812.2929	591.6655	185	98.0051	4103	1604	179.3011	89.5917	172	57.9396	287599	0.6236	1.6035	795.6247	593.1272	5703	119.8778	75.5728	108	98.0051	683663	0.8758	1.1418	812.2929	591.6655	86	98.0051	4034
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1258	2913.6002	553.6537	2887	44.3847	3665309	0.8923	1.1206	829.07	512.3561	5901	860.7634	1174.5405	189	132.0038	5079365	0.4715	2.1209	822.8923	514.6761	475	132.0038	638	1258	219.8585	77.6521	212	44.3847	276582	0.8923	1.1206	829.07	512.3561	5901	111.7104	80.4894	93	132.0038	659203	0.4715	2.1209	822.8923	514.6761	79	132.0038	4103
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	860	2757.7721	385.8949	2723	40.025	2371684	0.7124	1.4037	615.9756	1046.45	3070	1103.4336	1144.7866	302	73.8241	3387541	0.8245	1.2129	613.459	1052.9658	209	73.8241	2216	860	217.0733	54.936	214	40.025	186683	0.7124	1.4037	615.9756	1046.45	3070	190.6857	60.5446	186	73.8241	585405	0.8245	1.2129	613.459	1052.9658	172	73.8241	2216
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	989	2453.82	329.9089	2473	39.4081	2426828	0.8311	1.2032	552.8933	1077.0763	4128	875.539	976.7298	227	90.6973	3614225	0.8132	1.2297	555.9472	1074.9109	198	90.6973	3144	989	162.2285	46.4489	160	39.4081	160444	0.8311	1.2032	552.8933	1077.0763	4128	195.7304	54.4161	192	90.6973	807975	0.8132	1.2297	555.9472	1074.9109	199	90.6973	3144
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1324	1939.7409	235.0444	1915	49.6588	2568217	0.7382	1.3547	628.744	1121.9426	4267	887.9276	791.7439	325	85.44	3788787	0.9257	1.0803	622.0505	1117.4163	224	85.44	2953	1324	189.0831	46.2515	184	49.6588	250346	0.7382	1.3547	628.744	1121.9426	4267	226.9236	62.1554	221	85.44	968283	0.9257	1.0803	622.0505	1117.4163	238	85.44	2953
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1161	2357.5159	458.0684	2451	48.5077	2737076	0.6839	1.4622	644.5792	1192.382	2887	1255.7645	1020.9715	935	80.5295	3625392	0.6372	1.5693	641.2122	1191.5637	261	80.5295	1738	1161	119.1585	43.3188	113	48.5077	138343	0.6839	1.4622	644.5792	1192.382	2887	176.275	70.4856	172	80.5295	508906	0.6372	1.5693	641.2122	1191.5637	213	80.5295	1738
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	933	3039.8564	608.9778	3164	40.6079	2836186	0.7376	1.3558	679.8859	1242.41	2577	1425.7866	1333.6547	759	77.8781	3674252	0.5936	1.6846	681.1853	1234.9874	263	77.8781	1653	933	259.2776	55.0679	260	40.6079	241906	0.7376	1.3558	679.8859	1242.41	2577	199.2883	72.7207	195	77.8781	513566	0.5936	1.6846	681.1853	1234.9874	156	77.8781	1653
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1159	2402.0526	403.9217	2478	53.8516	2783979	0.5783	1.7293	634.6122	1244.7209	2436	1499.8079	963.7117	1493	68.1542	3653532	0.8659	1.1549	632.9142	1245.9347	502	68.1542	1284	1159	174.2174	52.5253	166	53.8516	201918	0.5783	1.7293	634.6122	1244.7209	2436	231.156	86.5701	220	68.1542	563096	0.8659	1.1549	632.9142	1245.9347	251	68.1542	1284
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1286	2201.3219	297.8818	2192	51.4782	2830900	0.6234	1.6042	764.486	1304.8375	3980	1021.4533	909.8775	458	93.6216	4065384	0.6425	1.5564	764.6106	1305.1588	240	93.6216	2701	1286	116.6081	34.3454	116	51.4782	149958	0.6234	1.6042	764.486	1304.8375	3980	133.5023	41.5022	131	93.6216	531339	0.6425	1.5564	764.6106	1305.1588	139	93.6216	2700
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1113	2585.531	415.6103	2645	46.8402	2877696	0.6704	1.4916	708.5431	1269.5836	2982	1286.1476	1107.6	817	85.2115	3835292	0.634	1.5772	712.8182	1273.1412	253	85.2115	1874	1113	208.1249	46.2406	208	46.8402	231643	0.6704	1.4916	708.5431	1269.5836	2982	173.8135	51.1777	172	85.2115	518312	0.634	1.5772	712.8182	1273.1412	151	85.2115	1874
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1316	2096.0532	254.4512	2079	56.5155	2758406	0.5209	1.9198	848.2112	1290.193	5062	832.3597	832.4771	258	101.5135	4213405	0.6312	1.5842	850.1636	1292.3463	214	101.5135	3754	1316	134.098	32.4473	133	56.5155	176473	0.5209	1.9198	848.2112	1290.193	5062	151.1132	40.9336	148	101.5135	764935	0.6312	1.5842	850.1636	1292.3463	154	101.5135	3754
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	937	3077.3863	399.6274	3044	40.4969	2883511	0.7489	1.3354	846.0293	1352.3773	3410	1171.4372	1264.2575	300	82.9759	3994601	0.8028	1.2457	848.9519	1351.6824	218	82.9759	2481	937	195.9915	43.7645	195	40.4969	183644	0.7489	1.3354	846.0293	1352.3773	3410	163.8205	50.117	160	82.9759	558628	0.8028	1.2457	848.9519	1351.6824	143	82.9759	2481
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1398	2108.7976	279.0767	2088	48.4149	2948099	0.7856	1.2729	793.9614	1360.4041	3819	1089.9484	863.1481	793	89.202	4162513	0.7995	1.2508	794.9148	1361.7409	269	89.202	2430	1398	111.7496	30.0897	111	48.4149	156226	0.7856	1.2729	793.9614	1360.4041	3819	153.1341	52.3715	147	89.202	584819	0.7995	1.2508	794.9148	1361.7409	168	89.202	2430
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1022	3226.6595	759.473	3514	43.1393	3297646	0.7825	1.278	814.5695	1431.0245	2535	1586.4343	1473.4335	871	80.6536	4021611	0.494	2.0242	817.7063	1426.1501	254	80.6536	1521	1022	183.225	36.3409	182	43.1393	187256	0.7825	1.278	814.5695	1431.0245	2535	200.7057	46.1293	197	80.6536	508789	0.494	2.0242	817.7063	1426.1501	204	80.6536	1521
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1257	2602.5855	576.6998	2738	47.4342	3271450	0.7769	1.2872	854.897	1442.8827	2590	1571.7583	1131.1089	1453	76.9415	4070854	0.6744	1.4827	854.0718	1439.2405	348	76.9415	1342	1257	104.7184	41.9955	97	47.4342	131631	0.7769	1.2872	854.897	1442.8827	2590	160.4695	76.3423	152	76.9415	415616	0.6744	1.4827	854.0718	1439.2405	200	76.9415	1342
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1018	3123.6916	588.1357	3242	41	3179918	0.8771	1.1402	899.887	1437.8792	2743	1488.8071	1361.5487	798	75.1665	4083798	0.8078	1.2379	903.9262	1442.3097	277	75.1665	1737	1018	156.0373	37.1376	155	41	158846	0.8771	1.1402	899.887	1437.8792	2743	152.2501	45.7821	149	75.1665	417622	0.8078	1.2379	903.9262	1442.3097	139	75.1665	1737
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1273	2568.5625	305.5601	2607	49.0918	3269780	0.7571	1.3208	918.8755	1511.3005	4174	1064.3474	1065.8527	295	87.6641	4442586	0.7168	1.3951	914.729	1512.1979	221	87.6641	2911	1273	155.0299	35.3197	154	49.0918	197353	0.7571	1.3208	918.8755	1511.3005	4174	135.1131	41.6962	136	87.6641	563962	0.7168	1.3951	914.729	1512.1979	123	87.6641	2911
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1232	2683.3093	560.6742	2804	49.4773	3305837	0.7144	1.3997	854.2995	1489.8937	2855	1476.6911	1167.4942	1156	77.0779	4215953	0.7888	1.2678	859.6096	1491.8737	316	77.0779	1633	1232	102.5649	40.2021	97	49.4773	126360	0.7144	1.3997	854.2995	1489.8937	2855	148.0431	60.3316	149	77.0779	422663	0.7888	1.2678	859.6096	1491.8737	179	77.0779	1633
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1096	2867.5511	412.3726	2926	41.7732	3142836	0.8314	1.2028	840.5639	1540.6369	3338	1279.8502	1194.1747	580	83.8153	4272140	0.6771	1.4769	845.4338	1541.9667	280	83.8153	2247	1096	123.4735	33.8914	122	41.7732	135327	0.8314	1.2028	840.5639	1540.6369	3338	148.7777	58.5546	145	83.8153	496620	0.6771	1.4769	845.4338	1541.9667	152	83.8153	2247
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1267	2617.6125	529.2704	2806	45.8039	3316515	0.8679	1.1522	862.0075	1591.6066	3132	1362.5118	1136.5107	979	83.5284	4267387	0.8686	1.1513	857.8091	1587.9103	289	83.5284	1873	1267	90.5525	40.2841	85	45.8039	114730	0.8679	1.1522	862.0075	1591.6066	3132	142.1842	67.3348	135	83.5284	445321	0.8686	1.1513	857.8091	1587.9103	166	83.5284	1873
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1404	2279.0078	302.8005	2320	50	3199727	0.74	1.3514	909.2229	1599.9836	3909	1134.0018	938.4632	752	84.8999	4432813	0.8003	1.2495	910.9802	1595.567	256	84.8999	2510	1404	77.8789	32.6287	75	50	109342	0.74	1.3514	909.2229	1599.9836	3909	136.8634	59.356	138	84.8999	534999	0.8003	1.2495	910.9802	1595.567	171	84.8999	2510
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1177	2829.4206	536.3356	2945	44.8219	3330228	0.8498	1.1768	957.8297	1541.3139	3064	1394.7023	1235.2299	820	83.4326	4273368	0.7743	1.2914	959.4618	1545.1413	262	83.4326	1894	1177	176.3917	48.7942	176	44.8219	207613	0.8498	1.1768	957.8297	1541.3139	3064	153.8561	48.0301	154	83.4326	471415	0.7743	1.2914	959.4618	1545.1413	142	83.4326	1891
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1129	2816.9167	374.3288	2875	40.8044	3180299	0.9441	1.0592	987.3353	1496.5009	3454	1235.6957	1183.3834	472	79.404	4268093	0.9489	1.0538	990.8506	1497.7863	240	79.404	2337	1129	148.6333	35.9986	147	40.8044	167807	0.9441	1.0592	987.3353	1496.5009	3454	131.0961	43.7564	132	79.404	452806	0.9489	1.0538	990.8506	1497.7863	118	79.404	2335
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1048	2984.98	490.3347	3081	44.9444	3128259	0.6654	1.5028	959.5429	1454.8092	3099	1332.213	1274.9824	568	87.6413	4128528	0.6826	1.4649	958.5055	1455.7607	248	87.6413	2057	1048	195.6107	46.439	192	44.9444	205000	0.6654	1.5028	959.5429	1454.8092	3099	150.9764	54.4625	149	87.6413	467876	0.6826	1.4649	958.5055	1455.7607	125	87.6413	2057
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	884	3501.9514	579.5927	3655	41.7612	3095725	0.6986	1.4314	974.0713	1412.7794	3152	1297.4245	1465.7544	311	83.8689	4089482	0.5618	1.7801	974.2611	1413.7287	221	83.8689	2276	884	185.1007	42.189	181	41.7612	163629	0.6986	1.4314	974.0713	1412.7794	3152	141.302	56.7818	141	83.8689	445384	0.5618	1.7801	974.2611	1413.7287	123	83.8689	2272
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1333	2325.6384	319.6435	2358	47.8017	3100076	0.7802	1.2818	977.2149	1599.9471	3959	1115.1177	944.5669	677	96.0208	4414751	0.7368	1.3572	980.4942	1602.7129	276	96.0208	2635	1333	157.1605	39.0075	154	47.8017	209495	0.7802	1.2818	977.2149	1599.9471	3959	178.4428	51.0796	173	96.0208	706455	0.7368	1.3572	980.4942	1602.7129	184	96.0208	2635
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1415	2477.4756	492.8199	2612	47.0106	3505628	0.8818	1.1341	988.7551	1668.4604	3460	1314.8882	1067.602	968	87.0919	4549513	0.7468	1.339	991.1873	1662.8179	288	87.0919	2054	1415	104.0021	35.3916	100	47.0106	147163	0.8818	1.1341	988.7551	1668.4604	3460	138.5919	45.4541	140	87.0919	479528	0.7468	1.339	991.1873	1662.8179	159	87.0919	2054
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1455	2395.1031	394.3279	2484	51.6236	3484875	0.7604	1.3151	935.0162	1715.2162	3710	1283.1315	980.2425	1000	81.8841	4760418	0.8259	1.2108	930.6202	1714.3143	347	81.8841	2259	1455	94.6419	37.4054	90	51.6236	137704	0.7604	1.3151	935.0162	1715.2162	3710	149.6423	71.2407	148	81.8841	555173	0.8259	1.2108	930.6202	1714.3143	190	81.8841	2259
